1555.41 0.9607 4.80766 0.982216 -130.556 0.975771 -132.127 0.967169 6.38136 0.960824 4.81044 0.952353 -126.858 0.952353 -126.858 0.946105 -128.429 1595.43 0.0403326 11.5171
1554.4 0.96874 4.96703 0.983946 -133.566 0.979539 -135.136 0.972874 6.53968 0.968516 4.96872 0.961926 -129.815 0.961926 -129.815 0.957617 -131.386 1595.32 0.0409831 11.8494
1553.4 0.973845 5.12641 0.984146 -136.575 0.98142 -138.146 0.97612 6.69809 0.973417 5.1271 0.968161 -132.772 0.968161 -132.772 0.96548 -134.343 1595.21 0.0416427 12.1816
1552.39 0.978554 5.28565 0.984983 -139.585 0.983517 -141.156 0.979378 6.8565 0.97792 5.28547 0.973804 -135.729 0.973804 -135.729 0.972354 -137.3 1595.11 0.0423115 12.5138
1551.39 0.982789 5.44468 0.986461 -142.594 0.985832 -144.165 0.982646 7.01491 0.982019 5.44384 0.978846 -138.686 0.978846 -138.686 0.978222 -140.257 1595.0 0.0429897 12.846
1550.39 0.98646 5.60345 0.988583 -145.604 0.988367 -147.175 0.985928 7.17332 0.985712 5.60221 0.98328 -141.643 0.98328 -141.643 0.983065 -143.214 1594.9 0.0436473 13.1783
1549.39 0.985912 5.76213 0.988388 -148.613 0.988161 -150.184 0.985674 7.33205 0.985448 5.76094 0.982968 -144.599 0.982968 -144.599 0.982743 -146.17 1594.79 0.0443128 13.5107
1548.39 0.982347 5.92059 0.986969 -151.622 0.986304 -153.193 0.983189 7.49099 0.982527 5.91991 0.979424 -147.555 0.979424 -147.555 0.978764 -149.126 1594.68 0.0449871 13.843
1547.39 0.977905 6.07864 0.986196 -154.631 0.984665 -156.202 0.980712 7.64993 0.97919 6.07887 0.975259 -150.511 0.975259 -150.511 0.973746 -152.082 1594.58 0.0456702 14.1753
1546.39 0.972479 6.23627 0.986067 -157.64 0.983244 -159.212 0.978242 7.80886 0.975441 6.23783 0.970479 -153.467 0.970479 -153.467 0.967701 -155.038 1594.47 0.0463622 14.5076
1545.4 0.96596 6.39342 0.986582 -160.65 0.982038 -162.221 0.975778 7.96779 0.971284 6.39679 0.965092 -156.424 0.965092 -156.424 0.960647 -157.995 1594.37 0.0470632 14.8399
1544.4 0.954586 6.55063 0.984535 -163.658 0.977803 -165.229 0.969425 8.12727 0.962797 6.55629 0.954547 -159.379 0.954547 -159.379 0.94802 -160.95 1594.26 0.0477733 15.1722
1543.41 0.939607 6.70768 0.981017 -166.667 0.971662 -168.238 0.960553 8.28713 0.951393 6.71617 0.940516 -162.334 0.940516 -162.334 0.931547 -163.905 1594.15 0.0484926 15.5045
1542.42 0.923382 6.86416 0.978146 -169.675 0.96576 -171.246 0.951749 8.44698 0.939697 6.87604 0.926064 -165.289 0.926064 -165.289 0.914338 -166.86 1594.05 0.0492212 15.8368
1541.43 0.905834 7.02006 0.975913 -172.684 0.960091 -174.255 0.943008 8.60684 0.927719 7.03592 0.911213 -168.244 0.911213 -168.244 0.896439 -169.815 1593.94 0.0499591 16.1691
1540.44 0.886893 7.17537 0.974314 -175.692 0.954649 -177.263 0.934328 8.76671 0.915469 7.1958 0.895982 -171.199 0.895982 -171.199 0.877898 -172.77 1593.84 0.0507066 16.5014
1539.45 0.86274 7.33034 0.969788 -178.7 0.945985 -180.271 0.921691 8.92682 0.899068 7.35591 0.875978 -174.154 0.875978 -174.154 0.854477 -175.725 1593.73 0.0514637 16.8338
1538.46 0.834413 7.48489 0.963105 -181.708 0.934889 -183.279 0.906074 9.08714 0.879529 7.51622 0.852421 -177.109 0.852421 -177.109 0.827448 -178.68 1593.63 0.0522304 17.1661
1537.48 0.804961 7.63878 0.957072 -184.716 0.924096 -186.287 0.890685 9.24745 0.859997 7.67652 0.828903 -180.063 0.828903 -180.063 0.800344 -181.634 1593.52 0.053007 17.4984
1536.49 0.774391 7.79198 0.951675 -187.724 0.913595 -189.295 0.875515 9.40777 0.840483 7.83683 0.80545 -183.018 0.80545 -183.018 0.773222 -184.589 1593.41 0.0537934 17.8307
1535.51 0.742726 7.94449 0.946904 -190.732 0.903376 -192.303 0.860558 9.56809 0.821 7.99714 0.782086 -185.972 0.782086 -185.972 0.746135 -187.543 1593.31 0.0545898 18.163
1534.53 0.707655 8.09617 0.940197 -193.74 0.891002 -195.311 0.843045 9.72835 0.798933 8.1574 0.755931 -188.927 0.755931 -188.927 0.716378 -190.498 1593.2 0.0553963 18.4953
1533.55 0.669394 8.247 0.931407 -196.748 0.87638 -198.319 0.82293 9.88852 0.774312 8.31759 0.727087 -191.882 0.727087 -191.882 0.684131 -193.453 1593.1 0.0562131 18.8276
1532.57 0.630671 8.39704 0.92327 -199.756 0.862134 -201.327 0.803225 10.0487 0.750038 8.47777 0.698789 -194.836 0.698789 -194.836 0.652517 -196.407 1592.99 0.0570401 19.1599
1531.59 0.591591 8.54627 0.915768 -202.765 0.848248 -204.335 0.783917 10.2088 0.72612 8.63796 0.671051 -197.791 0.671051 -197.791 0.621575 -199.362 1592.89 0.0578775 19.4922
1530.61 0.552275 8.69466 0.908884 -205.773 0.834709 -207.344 0.764995 10.369 0.702563 8.79814 0.643885 -200.746 0.643885 -200.746 0.591337 -202.317 1592.78 0.0587255 19.8246
1529.64 0.51175 8.84226 0.901078 -208.781 0.820092 -210.352 0.744895 10.5293 0.677947 8.95843 0.615784 -203.7 0.615784 -203.7 0.560439 -205.271 1592.67 0.0595841 20.1569
1528.66 0.469693 8.98907 0.891341 -211.789 0.803507 -213.359 0.722695 10.6898 0.65148 9.11892 0.585958 -206.655 0.585958 -206.655 0.528217 -208.226 1592.57 0.0604534 20.4892
1527.69 0.428266 9.13482 0.882245 -214.796 0.787352 -216.367 0.701053 10.8503 0.625649 9.27941 0.557073 -209.609 0.557073 -209.609 0.497155 -211.18 1592.46 0.0613336 20.8215
1526.72 0.38764 9.27943 0.873769 -217.804 0.771609 -219.375 0.67995 11.0108 0.600451 9.4399 0.529124 -212.564 0.529124 -212.564 0.46726 -214.134 1592.36 0.0622247 21.1538
1525.75 0.347996 9.4228 0.865892 -220.812 0.756259 -222.383 0.659369 11.1713 0.575885 9.60038 0.502104 -215.518 0.502104 -215.518 0.438531 -217.089 1592.25 0.0631268 21.4861
1524.78 0.309041 9.56491 0.857481 -223.82 0.740358 -225.391 0.638353 11.3321 0.55116 9.76107 0.475222 -218.472 0.475222 -218.472 0.410312 -220.043 1592.15 0.0640402 21.8184
1523.81 0.27013 9.70582 0.845952 -226.827 0.721813 -228.398 0.614833 11.4935 0.524609 9.92246 0.446856 -221.425 0.446856 -221.425 0.381283 -222.996 1592.04 0.0649648 22.1507
1522.84 0.233253 9.84483 0.835061 -229.834 0.703782 -231.405 0.592049 11.655 0.498974 10.0838 0.419757 -224.379 0.419757 -224.379 0.353767 -225.95 1591.93 0.0659008 22.483
1521.88 0.198577 9.98156 0.824783 -232.84 0.686244 -234.412 0.569977 11.8164 0.474237 10.2452 0.393889 -227.332 0.393889 -227.332 0.327727 -228.903 1591.83 0.0668484 22.8153
